boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,조회일,days_after_open,상영지속일수
일별 박스오피스,20240314~20240314,2024-03-14,2024-03-14,3,3,0,OLD,20236488,밥 말리: 원 러브,2024-03-13,40116956,2.4,-42432996,-51.4,133735908,4553,-4943,-52.1,15042,507,1004,2024-03-14,1,8
일별 박스오피스,20240315~20240315,2024-03-15,2024-03-15,4,4,-1,OLD,20236488,밥 말리: 원 러브,2024-03-13,43802593,1.8,3685637,9.2,177538501,4752,199,4.4,19794,473,929,2024-03-15,2,8
일별 박스오피스,20240316~20240316,2024-03-16,2024-03-16,9,9,-5,OLD,20236488,밥 말리: 원 러브,2024-03-13,39719054,0.7,-4083539,-9.3,217257555,4081,-671,-14.1,23875,501,770,2024-03-16,3,8
일별 박스오피스,20240317~20240317,2024-03-17,2024-03-17,10,10,-1,OLD,20236488,밥 말리: 원 러브,2024-03-13,32859994,0.7,-6859060,-17.3,250117549,3408,-673,-16.5,27283,475,699,2024-03-17,4,8
일별 박스오피스,20240318~20240318,2024-03-18,2024-03-18,7,7,3,OLD,20236488,밥 말리: 원 러브,2024-03-13,16264439,1.3,-16595555,-50.5,266381988,1818,-1590,-46.7,29101,385,609,2024-03-18,5,8
일별 박스오피스,20240319~20240319,2024-03-19,2024-03-19,5,5,2,OLD,20236488,밥 말리: 원 러브,2024-03-13,23831978,2,7567539,46.5,290213966,2824,1006,55.3,31925,428,661,2024-03-19,6,8
일별 박스오피스,20240320~20240320,2024-03-20,2024-03-20,7,7,-2,OLD,20236488,밥 말리: 원 러브,2024-03-13,17846778,1.2,-5985200,-25.1,308060744,2013,-811,-28.7,33938,240,306,2024-03-20,7,8
일별 박스오피스,20240316~20240316,2024-03-16,2024-03-16,8,8,16,OLD,20247593,용감한 돌고래 벨루와 바닷속 친구들,2024-03-13,32544720,0.6,29770220,1073,42800420,4144,3745,938.6,5539,180,221,2024-03-16,3,12
일별 박스오피스,20240317~20240317,2024-03-17,2024-03-17,8,8,0,OLD,20247593,용감한 돌고래 벨루와 바닷속 친구들,2024-03-13,36366160,0.8,3821440,11.7,79166580,4655,511,12.3,10194,176,211,2024-03-17,4,12
일별 박스오피스,20240319~20240319,2024-03-19,2024-03-19,10,10,3,OLD,20247593,용감한 돌고래 벨루와 바닷속 친구들,2024-03-13,7251000,0.6,4421700,156.3,89246880,1312,877,201.6,11941,106,108,2024-03-19,6,12
일별 박스오피스,20240323~20240323,2024-03-23,2024-03-23,8,8,8,OLD,20247593,용감한 돌고래 벨루와 바닷속 친구들,2024-03-13,29723700,0.7,24198600,438,129511680,3990,2990,299,17746,166,248,2024-03-23,10,12
일별 박스오피스,20240324~20240324,2024-03-24,2024-03-24,7,7,1,OLD,20247593,용감한 돌고래 벨루와 바닷속 친구들,2024-03-13,29660200,0.8,-63500,-0.2,159171880,3974,-16,-0.4,21720,162,233,2024-03-24,11,12
일별 박스오피스,20240317~20240317,2024-03-17,2024-03-17,9,9,2,OLD,20235562,인어공주: 마법물약의 비밀,2024-03-14,32755029,0.7,3405113,11.6,71792045,3749,408,12.2,8298,188,214,2024-03-17,3,4
일별 박스오피스,20240320~20240320,2024-03-20,2024-03-20,2,2,0,NEW,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,365916971,23.9,365916971,100,501467483,37384,37384,100,49613,917,3220,2024-03-20,0,19
일별 박스오피스,20240321~20240321,2024-03-21,2024-03-21,3,3,-1,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,137434804,11.3,-228482167,-62.4,638902287,13928,-23456,-62.7,63541,864,2668,2024-03-21,1,19
일별 박스오피스,20240322~20240322,2024-03-22,2024-03-22,3,3,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,199470947,9.9,62036143,45.1,838373234,19212,5284,37.9,82753,865,2770,2024-03-22,2,19
일별 박스오피스,20240323~20240323,2024-03-23,2024-03-23,3,3,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,488992678,11,289521731,145.1,1327365912,48383,29171,151.8,131136,812,2777,2024-03-23,3,19
일별 박스오피스,20240324~20240324,2024-03-24,2024-03-24,3,3,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,379410274,9.6,-109582404,-22.4,1706776186,37573,-10810,-22.3,168709,799,2585,2024-03-24,4,19
일별 박스오피스,20240325~20240325,2024-03-25,2024-03-25,3,3,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,79117238,6.2,-300293036,-79.1,1785893424,7979,-29594,-78.8,176688,686,1859,2024-03-25,5,19
일별 박스오피스,20240326~20240326,2024-03-26,2024-03-26,3,3,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,77487721,6.6,-1629517,-2.1,1863381145,7818,-161,-2,184506,695,1863,2024-03-26,6,19
일별 박스오피스,20240327~20240327,2024-03-27,2024-03-27,5,5,-2,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,70005009,2.6,-7482712,-9.7,1933386154,8798,980,12.5,193304,448,679,2024-03-27,7,19
일별 박스오피스,20240328~20240328,2024-03-28,2024-03-28,5,5,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,44063930,2.3,-25941079,-37.1,1977450084,4723,-4075,-46.3,198027,419,609,2024-03-28,8,19
일별 박스오피스,20240329~20240329,2024-03-29,2024-03-29,5,5,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,64764496,2.6,20700566,47,2042214580,6476,1753,37.1,204503,453,670,2024-03-29,9,19
일별 박스오피스,20240330~20240330,2024-03-30,2024-03-30,5,5,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,159981150,2.9,95216654,147,2202195730,16093,9617,148.5,220596,464,663,2024-03-30,10,19
일별 박스오피스,20240331~20240331,2024-03-31,2024-03-31,5,5,0,OLD,20236714,극장판 스파이 패밀리 코드 : 화이트,2024-03-20,141527756,3.2,-18453394,-11.5,2343723486,14412,-1681,-10.4,235008,464,665,2024-03-31,11,19
